step, time, x, y, vx, vy, ax, ay
230, 230, 2265106.6824189746, 6552417.077880893, 9635.321035884032, -1929.5514544775763, -2.7093955904911944,-7.837639646584167
231, 231, 2274739.294059268, 6550479.688786768, 9632.61164029354, -1937.3890941241605, -2.719360572256809,-7.830838567556599
232, 232, 2284369.1863389895, 6548534.468854076, 9629.892279721284, -1945.219932691717, -2.729303962182474,-7.824016003724746
233, 233, 2293996.349314749, 6546581.424905381, 9627.162975759102, -1953.0439486954417, -2.7392257078332753,-7.817172046887234
234, 234, 2303620.7730648, 6544620.563784638, 9624.423750051268, -1960.861120742329, -2.749125757216973,-7.810306788983843
235, 235, 2313242.447689094, 6542651.892357107, 9621.674624294052, -1968.6714275313127, -2.759004058784149,-7.803420322092923
236, 236, 2322861.3633093294, 6540675.417509254, 9618.915620235268, -1976.4748478534057, -2.768860561428369,-7.796512738428856
237, 237, 2332477.5100690033, 6538691.146148662, 9616.14675967384, -1984.2713605918345, -2.778695214486292,-7.789584130339447
238, 238, 2342090.8781334627, 6536699.08520394, 9613.368064459353, -1992.0609447221739, -2.7885079677378046,-7.782634590303423
239, 239, 2351701.4576899544, 6534699.241624627, 9610.579556491615, -1999.8435793124772, -2.798298771406109,-7.7756642109278475
240, 240, 2361309.2389476746, 6532691.622381104, 9607.78125772021, -2007.619243523405, -2.808067576157804,-7.768673084945567
241, 241, 2370914.212137819, 6530676.234464495, 9604.973190144052, -2015.3879166083505, -2.817814333102961,-7.761661305212686
242, 242, 2380516.3675136296, 6528653.084886582, 9602.15537581095, -2023.1495779135632, -2.8275389937951627,-7.7546289647059945
243, 243, 2390115.6953504467, 6526622.180679703, 9599.327836817154, -2030.9042068782692, -2.837241510231552,-7.747576156520454
244, 244, 2399712.1859457535, 6524583.528896668, 9596.490595306923, -2038.6517830347896, -2.8469218348528393,-7.740502973866638
245, 245, 2409305.8296192256, 6522537.13661066, 9593.64367347207, -2046.3922860086561, -2.8565799205433153,-7.733409510068212
246, 246, 2418896.616712777, 6520483.010915141, 9590.787093551528, -2054.125695518724, -2.866215720630842,-7.726295858559412
247, 247, 2428484.537590608, 6518421.158923764, 9587.920877830897, -2061.8519913772834, -2.8758291888868106,-7.719162112882481
248, 248, 2438069.58263925, 6516351.587770274, 9585.04504864201, -2069.5711534901657, -2.88542027952612,-7.712008366685196
249, 249, 2447651.7422676124, 6514274.304608417, 9582.159628362484, -2077.2831618568507, -2.894988947207109,-7.704834713718326
250, 250, 2457231.0069070277, 6512189.316611846, 9579.264639415276, -2084.987996570569, -2.90453514703148,-7.6976412478331095
251, 251, 2466807.367011296, 6510096.630974027, 9576.360104268244, -2092.685637818402, -2.91405883454422,-7.690428062978765
252, 252, 2476380.8130567297, 6507996.254908146, 9573.4460454337, -2100.376065881381, -2.9235599657334927,-7.683195253199974
253, 253, 2485951.335542198, 6505888.1956470115, 9570.522485467967, -2108.0592611345805, -2.933038497030525,-7.6759429126343965
254, 254, 2495518.9249891685, 6503772.460442964, 9567.589446970936, -2115.735204047215, -2.942494385309468,-7.668671135510154
255, 255, 2505083.5719417543, 6501649.056567782, 9564.646952585626, -2123.403875182725, -2.951927587887252,-7.661380016143351
256, 256, 2514645.2669667522, 6499517.991312583, 9561.69502499774, -2131.0652551988687, -2.9613380625234265,-7.654069648935592
257, 257, 2524204.0006536874, 6497379.271987735, 9558.733686935217, -2138.7193248478043, -2.97072576741998,-7.646740128371501
258, 258, 2533759.7636148552, 6495232.905922759, 9555.762961167797, -2146.366064976176, -2.980090661221145,-7.639391549016234
259, 259, 2543312.5464853616, 6493078.900466234, 9552.782870506575, -2154.005456525192, -2.9894327030131973,-7.632024005513022
260, 260, 2552862.3399231653, 6490917.262985704, 9549.793437803562, -2161.637480530705, -2.99875185232423,-7.624637592580701
261, 261, 2562409.1346091167, 6488748.00086758, 9546.794685951238, -2169.2621181232857, -3.008048069123918,-7.617232405011254
262, 262, 2571952.921246999, 6486571.121517052, 9543.786637882115, -2176.879350528297, -3.017321313823266,-7.609808537667347
263, 263, 2581493.6905635674, 6484386.632357986, 9540.76931656829, -2184.4891590659645, -3.026571547274347,-7.602366085479897
264, 264, 2591031.4333085883, 6482194.540832834, 9537.742745021016, -2192.0915251514443, -3.0357987307700167,-7.594905143445611
265, 265, 2600566.1402548784, 6479994.854402539, 9534.706946290245, -2199.6864302948898, -3.0450028260436297,-7.587425806624568
266, 266, 2610097.8021983425, 6477787.580546438, 9531.661943464202, -2207.2738561015144, -3.054183795268718,-7.579928170137766
267, 267, 2619626.4099580115, 6475572.726762166, 9528.607759668934, -2214.8537842716523, -3.0633416010586787,-7.572412329164708
268, 268, 2629151.954376079, 6473350.300565565, 9525.544418067875, -2222.426196600817, -3.0724762064664373,-7.5648783789409935
269, 269, 2638674.4263179405, 6471120.309490586, 9522.47194186141, -2229.991074979758, -3.0815875749840886,-7.5573264147558765
270, 270, 2648193.816672227, 6468882.761089191, 9519.390354286425, -2237.5484013945143, -3.090675670542544,-7.5497565319498845
271, 271, 2657710.1163508426, 6466637.662931264, 9516.299678615882, -2245.098157926464, -3.099740457511142,-7.542168825912398
272, 272, 2667223.316289001, 6464385.022604512, 9513.19993815837, -2252.6403267523765, -3.1087819006972666,-7.534563392079278
273, 273, 2676733.407445259, 6462124.847714367, 9510.091156257673, -2260.1748901444557, -3.117799965345931,-7.526940325930448
274, 274, 2686240.380801551, 6459857.145883897, 9506.973356292327, -2267.701830470386, -3.1267946171393666,-7.5192997229875385
275, 275, 2695744.227363226, 6457581.924753704, 9503.846561675187, -2275.2211301933735, -3.1357658221965856,-7.511641678811499
276, 276, 2705244.938159079, 6455299.191981832, 9500.71079585299, -2282.732771872185, -3.1447135470729366,-7.503966289000233
277, 277, 2714742.5042413846, 6453008.95524367, 9497.566082305917, -2290.2367381611853, -3.1536377587596403,-7.496273649186232
278, 278, 2724236.916685932, 6450711.22223186, 9494.412444547157, -2297.7330118103714, -3.1625384246833192,-7.488563855034226
279, 279, 2733728.1665920545, 6448406.000656195, 9491.249906122473, -2305.2215756654055, -3.1714155127055106,-7.48083700223883
280, 280, 2743216.2450826643, 6446093.298243527, 9488.078490609769, -2312.7024126676442, -3.1802689911221673,-7.473093186522213
281, 281, 2752701.143304283, 6443773.122737673, 9484.898221618647, -2320.1755058541667, -3.189098828663143,-7.465332503631755
282, 282, 2762182.852427073, 6441445.4818993155, 9481.709122789984, -2327.640838357798, -3.197904994491661,-7.457555049337714
283, 283, 2771661.363644868, 6439110.383505909, 9478.511217795492, -2335.098393407136, -3.2066874582037883,-7.449760919430932
284, 284, 2781136.6681752056, 6436767.835351583, 9475.30453033729, -2342.548154326567, -3.215446189827866,-7.441950209720487
285, 285, 2790608.757259353, 6434417.845247046, 9472.089084147461, -2349.990104536287, -3.22418115982396,-7.434123016031425
286, 286, 2800077.6221623407, 6432060.421019494, 9468.864902987638, -2357.4242275523184, -3.2328923390832753,-7.426279434202442
287, 287, 2809543.254172989, 6429695.570512507, 9465.632010648555, -2364.850506986521, -3.24157969892756,-7.4184195600835885
288, 288, 2819005.644603939, 6427323.30158596, 9462.390430949627, -2372.2689265466047, -3.2502432111085158,-7.4105434895340085
289, 289, 2828464.7847916773, 6424943.622115924, 9459.140187738518, -2379.679470036139, -3.2588828478071705,-7.40265131841965
290, 290, 2837920.666096568, 6422556.5399945695, 9455.88130489071, -2387.0821213545582, -3.267498581633255,-7.394743142611001
291, 291, 2847373.2799028773, 6420162.063130072, 9452.613806309077, -2394.476864497169, -3.2760903856245656,-7.386819057980847
292, 292, 2856822.6176188006, 6417760.199446517, 9449.337715923451, -2401.86368355515, -3.284658233246297,-7.378879160401979
293, 293, 2866268.6706764908, 6415350.956883801, 9446.053057690206, -2409.242562715552, -3.2932020983903993,-7.370923545745008
294, 294, 2875711.4305320824, 6412934.34339754, 9442.759855591816, -2416.613486261297, -3.301721955374881,-7.362952309876084
295, 295, 2885150.888665719, 6410510.366958969, 9439.45813363644, -2423.9764385711733, -3.3102177789431306,-7.354965548654692
296, 296, 2894587.0365815763, 6408079.03555485, 9436.147915857498, -2431.3314041198278, -3.318689544263214,-7.346963357931435
297, 297, 2904019.8658078895, 6405640.357187372, 9432.829226313235, -2438.6783674777594, -3.3271372269271553,-7.338945833545807
298, 298, 2913449.367896976, 6403194.339874061, 9429.502089086309, -2446.0173133113053, -3.3355608029502197,-7.330913071324013
299, 299, 2922875.534425259, 6400740.991647678, 9426.166528283358, -2453.3482263826295, -3.34396024877017,-7.322865167076759
300, 300, 2932298.356993294, 6398280.320556128, 9422.822568034588, -2460.671091549706, -3.352335541246529,-7.314802216597088
301, 301, 2941717.827225787, 6395812.334662362, 9419.47023249334, -2467.985893766303, -3.3606866576598002,-7.30672431565817
302, 302, 2951133.936771623, 6393337.04204428, 9416.109545835681, -2475.2926180819613, -3.369013575710719,-7.2986315600111755
303, 303, 2960546.677303883, 6390854.450794638, 9412.74053225997, -2482.5912496419724, -3.377316273519455,-7.290524045383091
304, 304, 2969956.0405198694, 6388364.569020951, 9409.36321598645, -2489.8817736873552, -3.3855947296248208,-7.282401867474569
305, 305, 2979362.0181411263, 6385867.404845396, 9405.977621256825, -2497.16417555483, -3.393848922983472,-7.274265121957804
306, 306, 2988764.60191346, 6383362.966404719, 9402.58377233384, -2504.4384406767876, -3.402078832969085,-7.266113904474387
307, 307, 2998163.783606961, 6380851.261850138, 9399.181693500872, -2511.704554581262, -3.41028443937153,-7.257948310633179
308, 308, 3007559.555016022, 6378332.299347246, 9395.7714090615, -2518.9625028918954, -3.4184657223960375,-7.249768436008213
309, 309, 3016951.907959361, 6375806.087075918, 9392.352943339105, -2526.2122713279036, -3.4266226626623415,-7.241574376136571
310, 310, 3026340.8342800373, 6373272.633230214, 9388.926320676443, -2533.4538457040403, -3.4347552412038267,-7.233366226516303
311, 311, 3035726.3258454725, 6370731.946018283, 9385.491565435239, -2540.6872119305567, -3.4428634394666533,-7.225144082604327
312, 312, 3045108.3745474685, 6368184.03366227, 9382.048701995773, -2547.912356013161, -3.4509472393088783,-7.216908039814367
313, 313, 3054486.972302225, 6365628.904398217, 9378.597754756463, -2555.1292640529755, -3.4590066229995555,-7.208658193514862
314, 314, 3063862.1110503585, 6363066.566475971, 9375.138748133464, -2562.3379222464905, -3.467041573217847,-7.20039463902693
315, 315, 3073233.7827569186, 6360497.028159085, 9371.671706560246, -2569.5383168855174, -3.4750520730521,-7.192117471622308
316, 316, 3082601.979411406, 6357920.297724728, 9368.196654487194, -2576.7304343571395, -3.483038105998928,-7.183826786521312
317, 317, 3091966.6930277874, 6355336.383463584, 9364.713616381196, -2583.914261143661, -3.490999655962271,-7.1755226788907995
318, 318, 3101327.9156445125, 6352745.293679762, 9361.222616725234, -2591.089783822552, -3.4989367072524593,-7.167205243842159
319, 319, 3110685.6393245305, 6350147.036690695, 9357.723680017982, -2598.256989066394, -3.506849244585264,-7.158874576429303
320, 320, 3120039.856155304, 6347541.620827053, 9354.216830773397, -2605.4158636428233, -3.514737253080923,-7.150530771646656
321, 321, 3129390.558248824, 6344929.054432638, 9350.702093520316, -2612.56639441447, -3.5226007182631696,-7.142173924427148
322, 322, 3138737.737741626, 6342309.345864299, 9347.179492802054, -2619.708568338897, -3.5304396260582602,-7.133804129640268
323, 323, 3148081.386794802, 6339682.50349183, 9343.649053175996, -2626.842372468537, -3.5382539627939678,-7.1254214820900605
324, 324, 3157421.497594015, 6337048.535697879, 9340.110799213202, -2633.9677939506273, -3.546043715198588,-7.117026076513172
325, 325, 3166758.062349513, 6334407.450877852, 9336.564755498004, -2641.0848200271403, -3.553808870399926,-7.108618007576903
326, 326, 3176091.073296141, 6331759.257439817, 9333.010946627604, -2648.193438034717, -3.5615494159242753,-7.100197369877261
327, 327, 3185420.522693353, 6329103.963804413, 9329.44939721168, -2655.293635404594, -3.56926533969539,-7.091764257937026
328, 328, 3194746.4028252247, 6326441.57840475, 9325.880131871985, -2662.385399662531, -3.576956630033436,-7.0833187662038215
329, 329, 3204068.706000467, 6323772.109686321, 9322.303175241952, -2669.468718428735, -3.5846232756539584,-7.074860989048222
330, 330, 3213387.424552433, 6321095.566106902, 9318.718551966298, -2676.5435794177833, -3.5922652656668044,-7.066391020761822
331, 331, 3222702.550839134, 6318411.956136464, 9315.126286700632, -2683.609970438545, -3.5998825895750732,-7.057908955555364
332, 332, 3232014.077243245, 6315721.28825707, 9311.526404111057, -2690.6678793941005, -3.607475237274034,-7.049414887556848
333, 333, 3241321.996172119, 6313023.570962789, 9307.918928873783, -2697.7172942816574, -3.6150431990500347,-7.04090891080965
334, 334, 3250626.3000577935, 6310318.812759596, 9304.303885674733, -2704.758203192467, -3.6225864655794267,-7.0323911192706845
335, 335, 3259926.9813570026, 6307607.0221652845, 9300.681299209155, -2711.790594311738, -3.6301050279274465,-7.023861606808527
336, 336, 3269224.032551184, 6304888.2077093655, 9297.051194181227, -2718.8144559185466, -3.6375988775471084,-7.015320467201575
337, 337, 3278517.4461464877, 6302162.37793298, 9293.41359530368, -2725.829776385748, -3.645068006278097,-7.006767794136238
338, 338, 3287807.214673785, 6299429.541388799, 9289.768527297401, -2732.836544179884, -3.6525124063456276,-6.998203681205091
339, 339, 3297093.330688676, 6296689.706640938, 9286.116014891055, -2739.8347478610895, -3.659932070359317,-6.9896282219050745
340, 340, 3306375.7867714968, 6293942.882264855, 9282.456082820696, -2746.8243760829946, -3.6673269913120383,-6.981041509635693
341, 341, 3315654.575527326, 6291189.076847263, 9278.788755829384, -2753.8054175926304, -3.6746971625787763,-6.972443637697234
342, 342, 3324929.689585993, 6288428.298986033, 9275.114058666806, -2760.7778612303277, -3.6820425779154577,-6.963834699288972
343, 343, 3334201.121602082, 6285660.557290103, 9271.432016088891, -2767.7416959296165, -3.689363231457792,-6.955214787507413
344, 344, 3343468.8642549394, 6282885.860379386, 9267.742652857432, -2774.696910717124, -3.6966591177200923,-6.946583995344526
345, 345, 3352732.910248679, 6280104.216884674, 9264.045993739712, -2781.6434947124685, -3.703930231594093,-6.937942415686004
346, 346, 3361993.252312187, 6277315.635447545, 9260.342063508118, -2788.5814371281544, -3.711176568347764,-6.929290141309524
347, 347, 3371249.883199127, 6274520.124720275, 9256.63088693977, -2795.510727269464, -3.7183981236241097,-6.920627264883024
348, 348, 3380502.795687943, 6271717.693365741, 9252.912488816146, -2802.431354534347, -3.7255948934399608,-6.911953878962972
349, 349, 3389751.982581866, 6268908.350057327, 9249.186893922706, -2809.34330841331, -3.7327668741847675,-6.903270075992686
350, 350, 3398997.4367089146, 6266092.103478838, 9245.45412704852, -2816.2465784893025, -3.739914062619377,-6.894575948300618
351, 351, 3408239.1509219003, 6263268.9623244, 9241.714212985902, -2823.1411544376033, -3.7470364558748046,-6.885871588098682
352, 352, 3417477.1180984303, 6260438.935298375, 9237.967176530028, -2830.027026025702, -3.754134051451006,-6.877157087480575
353, 353, 3426711.331140909, 6257602.031115262, 9234.213042478577, -2836.9041831131826, -3.7612068472156284,-6.868432538420121
354, 354, 3435941.7829765403, 6254758.25849961, 9230.451835631362, -2843.772615651603, -3.768254841402769,-6.859698032769619
355, 355, 3445168.4665573305, 6251907.626185926, 9226.683580789959, -2850.6323136843725, -3.7752780326117197,-6.850953662258199
356, 356, 3454391.374860088, 6249050.142918579, 9222.908302757347, -2857.483267346631, -3.7822764198056964,-6.84219951849019
357, 357, 3463610.5008864254, 6246185.817451715, 9219.12602633754, -2864.325466865121, -3.7892500023105846,-6.833435692943511
358, 358, 3472825.8376627606, 6243314.658549156, 9215.33677633523, -2871.1589025580647, -3.7961987798136594,-6.824662276968058
